0177	1508	स्त्रीजातक	हसंराज भट्ट	--	Paper	DN	10.2"x4.9"	8.3"x3.4"	12	32	14	--	Good	--	--
0178	1181	सुगमोपाय	--	--	Paper	DN	8.4"x4.1"	6.8"x3.4"	12	32	5	--	Good	shaka 1706	shaka 1706
0179	1081 ka	सूर्यमंत्रविधि	--	--	Paper	DN	5.5"x3.7"	4.2"x2.2"	9	18	2	--	Good	--	--
0180	1288 ba	सूर्यारूणसंवाद 	--	--	Paper	DN	8.5"x4.8"	6.7"x3.2"	9	26	53	--	Poor	--	--
0181	1055	सूर्यारूणसंवाद (कर्मप्रकाश)	--	--	Paper	DN	9.7"x4.2"	8.5"x3.3"	8	26	13	--	Good	--	--
0182	1515	स्वप्नाध्याय	बृहस्पति	--	Paper	DN	5.5"x4.2"	4.2"x2.8"	9	9	12	मेहता अम्बाराम सेवकराम	Fair	V.S. 1842	V.S. 1842
0183	1516	स्वप्नाध्याय	--	--	Paper	DN	5.5"x4.2"	4.2"x2.8"	9	9	8	--	Good	--	--
0184	1187	स्वरतत्त्वोदय	जीवनाथ	--	Paper	DN	9.3"x4.3"	7.7"x2.8"	8	30	14	--	Good	--	--
0185	1519	स्वरोदय	--	--	Paper	DN	9.2"x3.9"	7.5"x2.6"	11	40	5	--	Fair	--	--
0186	873	ताजिकज्योतिष (केशवपद्धति)	केशव	--	Paper	DN	11.8"x5.5"	9.2"x3.5"	14	50	2	काशीनाथ खाण्डेकर	Good	shaka 1741	shaka 1741
0187	909	ताजिकपद्धति	केशवजी	--	Paper	DN	8.1"x4.3"	6"x3.1"	10	26	2	--	Good	--	--
0188	587	वासिष्ठी	वसिष्ठ	--	Paper	DN	8.2"x4.6"	6.2"x3.6"	12	20	17	नाथजी ओझा 	Good	--	--
0189	867a	यात्राप्रकरण (जयपराजयज्ञान)	नारायण	--	Paper	DN	11"x5.2"	8.6"x3.8"	14	35	2	--	Fair	--	--
0190	1571	योगिनीदशा	--	--	Paper	DN	12.2"x10"	8.7"x2.2" (in every part)"	8	36	1	--	Good	--	--
0191	1356	अÀवत्थोज्ञापन	--	--	Paper	DN	8.4"x4"	list of material only	--	--	2	--	Poor	--	--
0192	805	कुण्डलक्षणानि होमद्रव्यप्रमाणविधि	--	--	Paper	DN	10"x4.5"	8.8"x2.8"	11	45	4	--	Good	V.S. 1557	V.S. 1557
0193	119	कुण्डमण्डप	रामचन्द्र	--	Paper	DN	9.2"x4.2"	7.7"x3.2"	10	28	6	--	Fair	V.S. 1506	V.S. 1506
0194	285	कुण्डमण्डपविधान	शंकर भट्ट	--	Paper	DN	8"x3.7"	6.7"x2.8"	11	32	3	--	Good	--	--
0195	497	कुण्डमार्तण्ड	गोविन्द दैवज्ञ	--	Paper	DN	8.2"x4"	6.3"x2.8" "	13	38	7	--	Good	shaka 1613	shaka 1613
0196	210a	कुण्डप्रदीपटीका	महादेव राजगुरु	--	Paper	DN	10.2"x4.5"	8"x3.2"	9	30	16	--	Good	--	--
0197	882	कुण्डशुद्धि	विठ्ठल दीक्षित	--	Paper	DN	11.5"x4.1"	9"x2.4"	5	40	8	--	Good	--	--
0198	591	कुण्डोद्योत	नीलकण्ठ भट्ट	--	Paper	DN	8.2"x4"	6.5"x2.7"	11	28	18	--	Good	--	--
0199	777	आधानप्रयोग	अनन्त देव	--	Paper	DN	8.3"x3.9"	6.6"x2.5"	10	36	30	--	Good	--	--
0200	176	आधानसाम-उद्गातृत्व	--	--	Paper	DN	8.5"x4.5"	6.2"x2.8"	9	22	5	सखाराम गुर्जर	Good	shaka 1799	shaka 1799
0201	300	अग्न्याधानप्रयोग	शेष	--	Paper	DN	8.4"x4"	6.3"x2.5"	11	36	31	--	Good	--	--
0202	1235	आग्नीध्रप्रयोग	--	--	Paper	DN	11.7"x5.5"	9.5"x3.2"	11	42	2	--	Good	--	--
0203	926	अग्निविहार	--	--	Paper	DN	17.2"x12"	--	10	30	1	बालकृष्ण जडिय 	Poor	shaka 1731	shaka 1731
0204	275	आग्रयण होत्र	--	--	Paper	DN	8.4"x4"	6.4"x3"	10	24	3	--	Good	--	--
0205	416	आग्रयणपद्धति	शेष	--	Paper	DN	11.2"x4"	9.2"x2.3"	9	40	6	--	Good	--	--
0206	346	आग्रयणप्रयोग		--	Paper	DN	8.5"x4"	6.7"x2.8"	11	30	10	--	Good	--	--
0207	388	ऐष्टिकप्रायश्चित		--	Paper	DN	8.2"x4"	7"x2.8"	8	33	26	--	Good	shaka 1644	shaka 1644
0208	472	ऐतरेय ब्राह्मण आरण्यक		--	Paper	DN	12.2"x4.2"	10.2"x2.5"	10	70	23	विश्वनाथ जडिय	Good	shaka 1655	shaka 1655
0209	133	ऐतरेय ब्राह्मण पञ्चमपञ्चिका	महिदास ऐतरेय	--	Paper	DN	8"x3"	6"x2"	8	34	29	--	Good	--	--
0210	135	ऐतरेय ब्राह्मण पञ्चमपञ्चिका	महिदास ऐतरेय	--	Paper	DN	8.2"x3"	6.7"x2.2"	12	44	20	--	Good	--	--
0211	144	ऐतरेय ब्राह्मण चतुर्थपञ्चिका	महिदास ऐतरेय	--	Paper	DN	8.2"x4"	6.2"x2.5"	9	25	29	गणेश	Fair	--	--
0212	148	ऐतरेय ब्राह्मण तृतीयपञ्चिका	महिदास ऐतरेय	--	Paper	DN	8.2"x4"	6.2"x2.5"	10	29	34	गणेश	Good	shaka 1735	shaka 1735
0213	149	ऐतरेय ब्राह्मण i»तीयपञ्चिका	महिदास ऐतरेय	--	Paper	DN	9.11"x3.4"	7"x2"	8	40	28	लक्ष्मण घाटे	Good	--	--
0214	150	ऐतरेय ब्राह्मण प्रथमपञ्चिका	महिदास ऐतरेय	--	Paper	DN	8"x3.2"	6.7"x2"	9	34	25	--	Fair	shaka 1582	shaka 1582
0215	151	ऐतरेय ब्राह्मण प्रथमपञ्चिका	महिदास ऐतरेय	--	Paper	DN	8"x3.5"	7.5"x2"	8	37	30	अनन्त भट्ट	Good	shaka 1625	shaka 1625
0216	152	ऐतरेय ब्राह्मण प्रथमपञ्चिका	महिदास ऐतरेय	--	Paper	DN	8.2"x3"	6.3"x2"	8	31	23	--	Fair	--	--
0217	157	ऐतरेय ब्राह्मण सप्तमपञ्चिका	महिदास ऐतरेय	--	Paper	DN	8.5"x3.2"	7"x2"	8	29	28	--	Good	--	--
0218	153	ऐतरेय ब्राह्मण अष्टमपञ्चिका	महिदास ऐतरेय	--	Paper	DN	8.5"x3.2"	7.3"x2.2"	8	32	24	--	Good	--	--
0219	427	ऐतरेय ब्राह्मण प्रथमपञ्चिका	महिदास ऐतरेय	--	Paper	DN	8.2"x4"	6"x2.2"	9	30	27	गंगाधर चिञ्चलीअकर	Good	shaka 1737	shaka 1737
0220	428	ऐतरेय ब्राह्मण i»तीयपञ्चिका	महिदास ऐतरेय	--	Paper	DN	8.2"x4"	6"x2.2"	8	28	32	शिवराम भट्ट	Good	shaka 1738	shaka 1738
0221	429	ऐतरेय ब्राह्मण तृतीयपञ्चिका	महिदास ऐतरेय	--	Paper	DN	8.2"x4"	6.4"x2.3"	9	32	36	काशीनाथ हर्डिकर	Good	shaka 1754	shaka 1754
0222	430	ऐतरेय ब्राह्मण चतुर्थपञ्चिका	महिदास ऐतरेय	--	Paper	DN	8.2"x4"	6.3"x2"	8	33	26	शिवराम चिञ्चलीअकर	Good	shaka 1715	shaka 1715
0223	431	ऐतरेय ब्राह्मण पञ्चमपञ्चिका	महिदास ऐतरेय	--	Paper	DN	8.2"x4"	6"x2"	7	28	39	बाबाजी भट्ट चिञ्चलीअकर	Good	shaka 1721	shaka 1721
0224	432	ऐतरेय ब्राह्मण षष्ठपञ्चिका	महिदास ऐतरेय	--	Paper	DN	8.2"x4"	6"x2.2"	9	32	29	--	Good	shaka 1737	shaka 1737
0225	433	ऐतरेय ब्राह्मण सप्तमपञ्चिका	महिदास ऐतरेय	--	Paper	DN	8.2"x4"	6.2"x2.2"	9	32	26	नारायण भट्ट काजरेकर	Good	shaka 1737	shaka 1737
0226	432	ऐतरेय ब्राह्मण अष्टमपञ्चिका	महिदास ऐतरेय	--	Paper	DN	8.2"x4"	6.3"x2"	7	27	36	विठ्ठल बान्धेकर	Good	shaka 1723	shaka 1723
0227	729a	ऐतरेय ब्राह्मण प्रथमपञ्चिका	महिदास ऐतरेय	--	Paper	DN	12.2"x4.3"	10"x2.4"	10	58	12	विश्वनाथ	Fair	shaka 1656	shaka 1656
0228	729ba	ऐतरेय ब्राह्मण i»तीयपञ्चिका	महिदास ऐतरेय	--	Paper	DN	12.2"x4.3"	10"x2.4"	10	56	16	विश्वनाथ	Good	shaka 1659	shaka 1659
0229	729ka	ऐतरेय ब्राह्मण तृतीयपञ्चिका	महिदास ऐतरेय	--	Paper	DN	12.2"x4.3"	10"x2.4"	10	58	13	विश्वनाथ	Good	shaka 1656	shaka 1656
0230	729qa	ऐतरेय ब्राह्मण चतुर्थपञ्चिका	महिदास ऐतरेय	--	Paper	DN	12.2"x4.3"	10"x2.4"	10	58	10	विश्वनाथ	Good	shaka 1656	shaka 1656
0231	729ka	ऐतरेय ब्राह्मण पञ्चमपञ्चिका	महिदास ऐतरेय	--	Paper	DN	12.2"x4.3"	10"x2.4"	10	58	16	--	Poor	--	--
0232	729Pa	ऐतरेय ब्राह्मण षष्ठपञ्चिका	महिदास ऐतरेय	--	Paper	DN	12.2"x4.3"	10"x2.4"	10	58	18	--	Poor	shaka 1641	shaka 1641
0233	729ga	ऐतरेय ब्राह्मण सप्तमपञ्चिका	महिदास ऐतरेय	--	Paper	DN	12.2"x4.3"	10"x2.4"	10	58	13	--	Good	shaka 1658	shaka 1658
0234	729ha	ऐतरेय ब्राह्मण अष्टमपञ्चिका	महिदास ऐतरेय	--	Paper	DN	12.2"x4.3"	10"x2.4"	10	58	10	विÀवनाथ	Good	shaka 1656	shaka 1656
0235	652	ऐतरेय उपनिषद	--	--	Paper	DN	10.8"x4.1"	8"x2.3"	11	42	31	दामोदर	Good	shaka 1666	shaka 1666
0236	488	अनुक्रमणि	शौनक	--	Paper	DN	8.3"x4.1"	6.3"x2.3"	9	32	9	--	Fair	--	--
0237	862	आश्वलायन गृह्यकारिका	भट्ट कुमार स्वामि	--	Paper	DN	8.9"x4"	6.4"x2"	8	31	61	--	Good	--	--
0238	397	आश्वलायन गृह्यपरिशिष्ट	--	--	Paper	DN	11.8"x4.2"	9.3"x2.5"	11	53	4	विश्वनाथ	Fair	--	--
0239	398	आश्वलायन गृह्यपरिशिष्ट	--	--	Paper	DN	12.2"x4.2"	10"x2.6"	11	55	22	--	Good	--	--
0240	399	आश्वलायन गृह्यसूत्र	--	--	Paper	DN	12.2"x4.2"	10"x2.5"	10	60	16	विश्वनाथ जडिय	Good	shaka 1656	shaka 1656
0241	435	आश्वलायन गृह्यसूत्र	--	--	Paper	DN	8"x3.8"	6.3"x2"	8	28	40	रघुनाथ भट्ट S/O बाबु भट्ट टुल्लू	Good	shaka 1656	shaka 1656
0242	1249	आश्वलायन गृह्यसूत्र	--	--	Paper	DN	11.7"x3.7"	10.2"x2.7"	12	56	9	--	Poor	--	--
0243	156	आश्वलायन श्रौतसूत्र	--	--	Paper	DN	8.5"x3"	6.7"x1.7"	7	34	33	--	Good	--	--
0244	269	आश्वलायन श्रौतसूत्र सटीक	--	नारायण गार्ग्य	Paper	DN	8.2"x4"	6.5"x2.8"	12	37	21	--	Fair	--	--
0245	386	आश्वलायन श्रौतसूत्र सटीक	--	नारायण गार्ग्य	Paper	DN	8.2"x4"	6.5"x2.3"	11	36	35	--	Good	--	--
0246	425	आश्वलायन श्रौतसूत्र	--	--	Paper	DN	9.2"x4"	6.2"x2.2"	8	28	94	--	Good	shaka 1745	shaka 1745
0247	426	आश्वलायन श्रौतसूत्र	--	--	Paper	DN	8"x4"	6"x2.3"	9	27	58	रामचन्द्र चिञ्चलीअकर	Good	shaka 1736	shaka 1736
0248	471	आश्वलायन श्रौतसूत्र	--	--	Paper	DN	12"x4.2"	9.6"x2.5"	10	62	22	विश्वनाथ	Good	shaka 1655	shaka 1655
0249	506	आश्वलायन श्रौतसूत्र	--	--	Paper	DN	8.3"x4"	6.5"x2.4"	9	29	12	--	Good	--	--
0250	1247	आश्वलायन श्रौतसूत्र	--	--	Paper	DN	12"x4.2"	11"x3.4"	25	95	3	--	Poor	--	--
0251	1248	आश्वलायन श्रौतसूत्रवृत्ति	--	नारायण गार्ग्य	Paper	DN	8.3"x4"	6.3"x2.8" "	11	36	1	--	Fair	--	--
0252	287	औग्दात्तृत्वप्रयोग	--	--	Paper	DN	8.3"x4"	6.7"x2.5"	11	32	9	--	Good	--	--
0253	389	बैठक्रम	--	--	Paper	DN	12.2"x4.2"	10"x2.5"	12	52	8	--	Good	shaka 1647	shaka 1647
0254	1253	बौधायनीय पशुसूत्र	बौधायन	--	Paper	DN	8.4"x4"	7.2"x3"	15	46	7	--	Fair	--	--
0255	636	बौधायनसोमप्रयोग	--	--	Paper	DN	9.7"x3.5"	7.5"x2.1"	9	39	86	--	Poor	--	--
0256	1463	बौधायनसोमप्रयोग	--	--	Paper	DN	9.2"x3.5"	7.2"x2.3"	9	30	12	--	Fair	--	--
0257	228	बौधायनश्रौतसूत्र	--	--	Paper	DN	8.5"x4"	6.7"x2.6"	11	36	31	--	Good	--	--
0258	297	बौधायनश्रौतसूत्र	--	--	Paper	DN	8.4"x4"	6.9"x2.9"	10	34	22	--	Good	shaka 1634	shaka 1634
0259	1254	बौधायनश्रौतसूत्र	--	--	Paper	DN	8.2"x4.1"	6.5"x2.5"	10	36	12	--	Good	--	--
0260	823	भृगु-उपनिषत्	--	--	Paper	DN	10.8"x5.1"	9"x4"	18	36	1	--	Good	--	--
0261	1458	ब्राह्मणग्रन्थ	--	--	Paper	DN	5.8"x3.3"	4"x1.6"	7	20	41	--	Good	--	--
0262	981	ब्राह्मणग्रन्थ	--	--	Paper	DN	8"x4.3"	6.5"x2.5"	9	26	18	--	Good	--	--
0263	48	चरणव्यूह	--	--	Paper	DN	9"x4.2"	6.5"x2.5"	7	22	7	चक्रपाणि	Good	V.S. 1574	V.S. 1574
0264	782	चरणव्यूह	--	--	Paper	DN	8"x3.9"	6.2"x2.2"	8	24	5	जनार्दन हर्डिकर	Good	--	--
0265	267	चातुर्मास्यहौत्र	--	--	Paper	DN	8.2"x4"	6.4"x2.5"	10	27	10	--	Good	--	--
0266	342	चातुर्मास्यहौत्र	--	--	Paper	DN	8"x4"	6"x2.7"	11	30	17	घनश्याम जडिय	Good	shaka 1649	shaka 1649
0267	344	चातुर्मास्यहौत्र	--	--	Paper	DN	8.2"x4"	6.5"x2.6"	8	28	15	--	Good	--	--
0268	303	चातुर्मास्यपद्धति	धुण्ढिराय	--	Paper	DN	8.4"x4"	7.2"x3"	13	36	41	--	Good	V.S. 1637	V.S. 1637
0269	210	चातुर्मास्यप्रयोग	रघुनाथ नवहस्त	--	Paper	DN	10"x4.5"	8"x2.6"	9	30	53	--	Good	--	--
0270	123	दर्शपूर्णमासहौत्र	--	--	Paper	DN	9.2"x4"	7.5"x2.7"	14	44	6	--	Poor	--	--
0271	189	दर्शपूर्णमासहौत्र	--	--	Paper	DN	8"x3.2"	6.3"x1.6"	17	30	14	--	Fair	--	--
0272	511	दर्शपूर्णमासहोत्र	--	--	Paper	DN	8.1"x4.3"	5.8"x2.4"	8	27	16	महादेव फणा सरकार	Good	V.S. 1818	V.S. 1818
0273	879	दर्शपूर्णमासहोत्र	--	--	Paper	DN	11.9"x4.2"	9.8"x2.8"	11	40	6	--	Good	V.S. 1900	V.S. 1900
0274	298	दर्शपूर्णमासप्रयोग	--	--	Paper	DN	8.5"x4"	6.3"x2.4"	10	33	9	--	Good	--	--
0275	--	दर्शपूर्णमासप्रयोग	अनन्त देव	--	Paper	DN	8.2"x4"	6.8"x2.6"	10	32	38	कृष्ण गोविन्द	Good	--	--
0276	338	दर्शपूर्णमासप्रयोग	--	--	Paper	DN	8.2"x4"	6"x2.8"	9	28	49	--	Good	--	--
0277	347	दर्शपूर्णमासप्रयोग	--	--	Paper	DN	8.2"x4"	6"x2.4"	9	36	41	रामचन्द्र जडिय	Good	shaka 1733	shaka 1733
0278	898	दर्शपूर्णमासविहारसाधनप्रकार	--	--	Paper	DN	8.2"x4"	6"x2.5"	11	36	2	--	Good	--	--
0279	334	दिग्विजयेष्टिहोम	--	--	Paper	DN	8.2"x3.8"	6.5"x2.4"	10	32	4	--	Good	V.S. 1831	V.S. 1831
0280	393	»;दशसंख्या	--	--	Paper	DN	12"x4.2"	9.7"x2.5"	10	42	40	विनायक	Good	shaka 1711	shaka 1711
0281	310	गणेशाथर्वशीर्ष	--	--	Paper	DN	8.1"x3.11"	6.4"x2.5"	11	28	2	--	Good	--	--
0282	1024	गायत्रीमंत्रव्याख्यान	--	--	Paper	DN	7.5"x3.9"	6.2"x2.6"	7	24	2	--	Good	shaka 1762	shaka 1762
0283	1034	गायत्रीव्याख्या	--	--	Paper	DN	6"x3.6"	4.8"x2.7"	11	27	1	--	Good	--	--
0284	928	गोपालकारिका	गोपाल	--	Paper	DN	8.5"x3.6"	8"x2.8"	13	52	11	--	Poor	--	--
0285	339	हौत्रप्रयोग	--	--	Paper	DN	8.2"x4"	6"x2.4"	9	22	11	--	Fair	--	--
0286	1319	हिरण्यकेशीयगृह्यसूत्र	--	--	Paper	DN	8.1"x3.9"	6"x2.2"	9	30	41	--	Good	--	--
0287	185	होमप्रायश्चित्त	रघुनाथ नवहस्त	--	Paper	DN	8"x3.8"	6.2"x2.8"	10	32	2	--	--	--	--
0288	586a	ईशावास्योपनिषद्	--	--	Paper	DN	8.3"x3.9"	6.4"x2.6"	12	33	1	--	Good	--	--
0289	656	जटापटल	--	--	Paper	DN	12.1"x4.2"	9.8"x2.8"	12	52	2	--	Good	--	--
0290	341	ज्योतिष्टोमपद्धति	रामकृष्ण त्रिपाठी	--	Paper	DN	8"x4"	6"x2.3"	7	36	71	भास्कर जडिय	Good	shaka 1724	shaka 1724
0291	49	कल्पकारोक्ति	--	--	Paper	DN	10"x4.2"	8"x3"	12	35	6	--	Good	--	--
0292	336	कल्पसार	--	--	Paper	DN	8.5"x4.2"	6.6"x2.5"	11	36	20	--	Good	--	--
0293	1067	लघुऋग्विधान	शौनक	--	Paper	DN	16"x9.8"	fold 8.4"x3"	14	48	1	--	Good	--	--
0294	804	महारुद्रपद्धति	--	--	Paper	DN	8.6"x4.4"	7"x3.8"	13	27	26	--	Good	--	--
0295	25	मन्त्रसंहिता	--	--	Paper	DN	8.2"x4.2"	6.4"x2.8"	10	26	180	सखाराम हर्डिकर	Good	shaka 1794	shaka 1794
0296	489	मन्त्रसंहिता	--	--	Paper	DN	8"x3.8"	7.2"x3"	10	30	64	--	Good	--	--
0297	836	मन्त्रसंहिता	--	--	Paper	DN	8.2"x4"	7"x2.8"	11	36	41	--	Fair	--	--
0298	824	नारायणोपनिषद्	--	--	Paper	DN	10.3"x5.4"	8.5"x4"	16	48	2	--	Good	--	--
0299	390	अ पदगाढपुस्तक, ब क्रममालिका, क ऋक्प्रातिशाख्यवृत्ति	--	क विष्णुमित्र	Paper	DN	12"x4.2"	4"x2.2"	10	48	२०+८२=१०२	भट्ट दामोदर	Good	shaka 1643, shaka 1641	shaka 1643, shaka 1641
0300	307	पञ्चरत्नसूक्त	--	--	Paper	DN	5.8"x3.8"	4"x2.2"	7	16	४+१=५	--	Good	--	--
0301	340	पथिकृदिष्टि	--	--	Paper	DN	8"x3.8"	6"x2.6"	9	27	2	--	Good	--	--
0302	175	पवमानसूक्तानि-विष्णुसूक्त	--	--	Paper	DN	6.5"x4"	4.4"x2.4"	7	17	65	--	Good	--	--
